filename,variety,Chl,Flav,NBI,stress_label,group_leaf,group_plot,R410_mean,R410_std,R410_p25,R410_p75,R460_mean,R460_std,R460_p25,R460_p75,R670_mean,R670_std,R670_p25,R670_p75,R700_mean,R700_std,R700_p25,R700_p75,R800_mean,R800_std,R800_p25,R800_p75,FRI_mean,FRI_std,FRI_p25,FRI_p75,NDRE_mean,NDRE_std,NDRE_p25,NDRE_p75,NBI_mean,NBI_std,NBI_p25,NBI_p75,logR460_R410_mean,logR460_R410_std,logR460_R410_p25,logR460_R410_p75,R670_R460_mean,R670_R460_std,R670_R460_p25,R670_R460_p75,R800_R460_mean,R800_R460_std,R800_R460_p25,R800_R460_p75,FRI_x_NDRE_mean,FRI_x_NDRE_std,FRI_x_NDRE_p25,FRI_x_NDRE_p75,logNBI_mean,logNBI_std,logNBI_p25,logNBI_p75,NDVI_mean,NDVI_std,NDVI_p25,NDVI_p75,GNDVI_mean,GNDVI_std,GNDVI_p25,GNDVI_p75,ARI_mean,ARI_std,ARI_p25,ARI_p75,RVSI_mean,RVSI_std,RVSI_p25,RVSI_p75,ZTM_mean,ZTM_std,ZTM_p25,ZTM_p75,CRI_mean,CRI_std,CRI_p25,CRI_p75,PRI_mean,PRI_std,PRI_p25,PRI_p75,mARI_mean,mARI_std,mARI_p25,mARI_p75,SIPI_mean,SIPI_std,SIPI_p25,SIPI_p75,WBI_mean,WBI_std,WBI_p25,WBI_p75,REP_mean,REP_std,REP_p25,REP_p75,BES_mean,BES_std,BES_p25,BES_p75,FLAVI_mean,FLAVI_std,FLAVI_p25,FLAVI_p75,snv_R397,snv_R400,snv_R403,snv_R406,snv_R409,snv_R412,snv_R415,snv_R418,snv_R420,snv_R423,snv_R426,snv_R429,snv_R432,snv_R435,snv_R438,snv_R441,snv_R444,snv_R446,snv_R449,snv_R452,snv_R455,snv_R458,snv_R461,snv_R464,snv_R467,snv_R470,snv_R473,snv_R476,snv_R478,snv_R481,snv_R484,snv_R487,snv_R490,snv_R493,snv_R496,snv_R499,snv_R502,snv_R505,snv_R508,snv_R510,snv_R513,snv_R516,snv_R519,snv_R522,snv_R525,snv_R528,snv_R531,snv_R534,snv_R537,snv_R540,snv_R543,snv_R546,snv_R549,snv_R551,snv_R554,snv_R557,snv_R560,snv_R563,snv_R566,snv_R569,snv_R572,snv_R575,snv_R578,snv_R581,snv_R584,snv_R587,snv_R590,snv_R593,snv_R596,snv_R599,snv_R602,snv_R605,snv_R607,snv_R610,snv_R613,snv_R616,snv_R619,snv_R622,snv_R625,snv_R628,snv_R631,snv_R634,snv_R637,snv_R640,snv_R643,snv_R646,snv_R649,snv_R652,snv_R655,snv_R658,snv_R661,snv_R664,snv_R667,snv_R670,snv_R673,snv_R676,snv_R679,snv_R682,snv_R685,snv_R688,snv_R691,snv_R694,snv_R697,snv_R700,snv_R703,snv_R706,snv_R709,snv_R712,snv_R715,snv_R718,snv_R721,snv_R724,snv_R727,snv_R730,snv_R733,snv_R736,snv_R739,snv_R742,snv_R745,snv_R748,snv_R751,snv_R754,snv_R757,snv_R760,snv_R763,snv_R766,snv_R769,snv_R772,snv_R775,snv_R778,snv_R781,snv_R784,snv_R787,snv_R790,snv_R793,snv_R796,snv_R799,snv_R802,snv_R805,snv_R808,snv_R811,snv_R814,snv_R817,snv_R820,snv_R823,snv_R826,snv_R829,snv_R832,snv_R835,snv_R838,snv_R841,snv_R844,snv_R847,snv_R850,snv_R853,snv_R856,snv_R859,snv_R862,snv_R866,snv_R869,snv_R872,snv_R875,snv_R878,snv_R881,snv_R884,snv_R887,snv_R890,snv_R893,snv_R896,snv_R899,snv_R902,snv_R905,snv_R908,snv_R911,snv_R914,snv_R917,snv_R920,snv_R924,snv_R927,snv_R930,snv_R933,snv_R936,snv_R939,snv_R942,snv_R945,snv_R948,snv_R951,snv_R954,snv_R957,snv_R960,snv_R963,snv_R967,snv_R970,snv_R973,snv_R976,snv_R979,snv_R982,snv_R985,snv_R988,snv_R991,snv_R994,snv_R997,snv_R1000,snv_R1004,d1snv_R397,d1snv_R400,d1snv_R403,d1snv_R406,d1snv_R409,d1snv_R412,d1snv_R415,d1snv_R418,d1snv_R420,d1snv_R423,d1snv_R426,d1snv_R429,d1snv_R432,d1snv_R435,d1snv_R438,d1snv_R441,d1snv_R444,d1snv_R446,d1snv_R449,d1snv_R452,d1snv_R455,d1snv_R458,d1snv_R461,d1snv_R464,d1snv_R467,d1snv_R470,d1snv_R473,d1snv_R476,d1snv_R478,d1snv_R481,d1snv_R484,d1snv_R487,d1snv_R490,d1snv_R493,d1snv_R496,d1snv_R499,d1snv_R502,d1snv_R505,d1snv_R508,d1snv_R510,d1snv_R513,d1snv_R516,d1snv_R519,d1snv_R522,d1snv_R525,d1snv_R528,d1snv_R531,d1snv_R534,d1snv_R537,d1snv_R540,d1snv_R543,d1snv_R546,d1snv_R549,d1snv_R551,d1snv_R554,d1snv_R557,d1snv_R560,d1snv_R563,d1snv_R566,d1snv_R569,d1snv_R572,d1snv_R575,d1snv_R578,d1snv_R581,d1snv_R584,d1snv_R587,d1snv_R590,d1snv_R593,d1snv_R596,d1snv_R599,d1snv_R602,d1snv_R605,d1snv_R607,d1snv_R610,d1snv_R613,d1snv_R616,d1snv_R619,d1snv_R622,d1snv_R625,d1snv_R628,d1snv_R631,d1snv_R634,d1snv_R637,d1snv_R640,d1snv_R643,d1snv_R646,d1snv_R649,d1snv_R652,d1snv_R655,d1snv_R658,d1snv_R661,d1snv_R664,d1snv_R667,d1snv_R670,d1snv_R673,d1snv_R676,d1snv_R679,d1snv_R682,d1snv_R685,d1snv_R688,d1snv_R691,d1snv_R694,d1snv_R697,d1snv_R700,d1snv_R703,d1snv_R706,d1snv_R709,d1snv_R712,d1snv_R715,d1snv_R718,d1snv_R721,d1snv_R724,d1snv_R727,d1snv_R730,d1snv_R733,d1snv_R736,d1snv_R739,d1snv_R742,d1snv_R745,d1snv_R748,d1snv_R751,d1snv_R754,d1snv_R757,d1snv_R760,d1snv_R763,d1snv_R766,d1snv_R769,d1snv_R772,d1snv_R775,d1snv_R778,d1snv_R781,d1snv_R784,d1snv_R787,d1snv_R790,d1snv_R793,d1snv_R796,d1snv_R799,d1snv_R802,d1snv_R805,d1snv_R808,d1snv_R811,d1snv_R814,d1snv_R817,d1snv_R820,d1snv_R823,d1snv_R826,d1snv_R829,d1snv_R832,d1snv_R835,d1snv_R838,d1snv_R841,d1snv_R844,d1snv_R847,d1snv_R850,d1snv_R853,d1snv_R856,d1snv_R859,d1snv_R862,d1snv_R866,d1snv_R869,d1snv_R872,d1snv_R875,d1snv_R878,d1snv_R881,d1snv_R884,d1snv_R887,d1snv_R890,d1snv_R893,d1snv_R896,d1snv_R899,d1snv_R902,d1snv_R905,d1snv_R908,d1snv_R911,d1snv_R914,d1snv_R917,d1snv_R920,d1snv_R924,d1snv_R927,d1snv_R930,d1snv_R933,d1snv_R936,d1snv_R939,d1snv_R942,d1snv_R945,d1snv_R948,d1snv_R951,d1snv_R954,d1snv_R957,d1snv_R960,d1snv_R963,d1snv_R967,d1snv_R970,d1snv_R973,d1snv_R976,d1snv_R979,d1snv_R982,d1snv_R985,d1snv_R988,d1snv_R991,d1snv_R994,d1snv_R997,d1snv_R1000,d1snv_R1004,cont_BandI_depth,cont_BandI_area,d1_red_peak_wl,d1_red_peak_value,d1_blue_peak_wl,d1_blue_peak_value,d1_all_peak_wl,d1_all_peak_value
2020-09-10_003,Gamay,13.059,3.736,3.5,1,2020-09-10_003,Gamay|Couffouleux|10/09/2020,0.11111077584246214,0.027500746452280376,0.0923076942563057,0.12755101919174194,0.07734409400671957,0.025439771884698315,0.05911949649453163,0.0930817574262619,0.09460637805447654,0.03948665798702196,0.06892950087785721,0.11273486167192459,0.38360164465406654,0.09458344077234535,0.3149700462818146,0.4485029876232147,0.7469816150632905,0.14532767312133069,0.6743341684341431,0.8462469577789307,-4.984987573942769,3.3149349546214,-6.1363629110866,-2.8196930569124623,0.3242659994295158,0.07196369606705265,0.2790224175818432,0.35729579170336384,-0.0920293166168204,0.2699414448424736,-0.11163611100711139,-0.050822755157490435,-0.3873443474002933,0.12436691459631749,-0.4608809763613239,-0.3016151616534472,1.246149460597462,0.40891869154663163,1.0456158362982297,1.3267884936286665,10.275583154330292,2.3338683964661757,8.69575002513065,11.737946296299397,-1.6411010845079017,1.1862500977032404,-2.0689504491925916,-0.857846586726906,0.00040621529398390956,0.02101135919492089,1.000000082690371e-10,1.000000082690371e-10,0.7780301200240114,0.0672263004403036,0.7577040309174801,0.8176165709476767,0.8271150253254086,0.06232189991658123,0.8070025337035943,0.8671026046387285,14.144800596797516,7.9924041055652255,9.188080224263876,17.24869855376425,-0.033472515585811075,0.013416025598155268,-0.041484639048576355,-0.02429947257041931,1.4241927193469712,0.15167399791396802,1.3293760645792827,1.4715922711158493,-0.3525688749561359,1.5766613795871596,-1.0169708401227986,-0.16474319173662488,-0.0014710616192679057,0.026502278970078272,-0.012260235320668658,0.01548689355194915,9.748829575554439,3.7254224455137415,7.39846336651509,12.128888834418277,1.0259638517145888,0.10891195673210091,0.9997631214845133,1.0285571453468463,0.9561228257282278,0.025155991990464064,0.9415650565174243,0.9710682400499502,709.7355973530612,4.821015966855263,706.7556586886385,711.7561401082153,-0.0012456024656741652,0.00024494542836361394,-0.0014121004939079286,-0.001096167117357254,4.53503948498114,2.050520636995563,3.2847269729693993,5.276740185613168,-0.7805504113748553,-0.8453698983377745,-0.8919493685816435,-0.9225133015515291,-0.9416606083948086,-0.9602230299573061,-0.9745915814158994,-0.9875420679611955,-1.0000355388957007,-1.011083753719571,-1.0171900188046819,-1.023666398607096,-1.0280848218834018,-1.031519823723416,-1.034056796285708,-1.0349993259913983,-1.0368615540594328,-1.0383053340082677,-1.0388824895843534,-1.040857647534213,-1.0426779440843599,-1.0443288129568138,-1.0465781608226894,-1.0495393596518812,-1.0515497495359636,-1.0544719211515297,-1.0565084599320418,-1.0589008266275743,-1.0604167219630873,-1.062417295146631,-1.0640914095335468,-1.0660637419383776,-1.067010567368113,-1.0684508507345214,-1.0691451839426784,-1.0697342674193104,-1.0691811849936226,-1.0690251392554815,-1.0683246324271323,-1.0675511600126735,-1.066213129558298,-1.0649357689592294,-1.0633832736919202,-1.062231880189766,-1.0609595110029624,-1.0601956918076887,-1.0599194127428544,-1.0597192839788874,-1.0596870603194048,-1.0600301085716346,-1.060533438993836,-1.060965360318125,-1.0605723840880583,-1.0599216520652908,-1.0594019109177355,-1.0594868713582077,-1.0588243322400606,-1.0582489816645835,-1.0571135391484705,-1.0564046820921469,-1.0544589581553463,-1.0520599855470765,-1.0481702939716853,-1.0431927383157953,-1.0356758383456135,-1.0266400248973298,-1.0153348543066933,-1.0012569862796825,-0.983917607428477,-0.9651794893960319,-0.9433849442746352,-0.9218928730642151,-0.9011065281379602,-0.8833421002553198,-0.867002888383466,-0.8529893451919857,-0.8391891865931345,-0.8259066397249698,-0.8108466692419051,-0.7970036945197737,-0.7839278836664669,-0.7796872454950158,-0.7856018668394621,-0.8032928925118951,-0.8273284314435392,-0.8534612176690528,-0.8728750736221162,-0.8842098014818238,-0.8924589214527058,-0.9078021748886832,-0.9313907180547412,-0.9580579762004753,-0.978969356083633,-0.9929419581180334,-0.9993015605563131,-1.0003266018559924,-0.9951341484759032,-0.9755429536468713,-0.9261774827464729,-0.8288451234310865,-0.6751392787606082,-0.48284617474233393,-0.28032305589467094,-0.09499539107403869,0.07109621866009155,0.21023658522548222,0.3268769239219328,0.42489432798753046,0.5127889571777465,0.5868628234567559,0.6576611733563612,0.7165328376066782,0.770859724924689,0.8123953298148752,0.856542613231548,0.8887790928181927,0.9177337713326129,0.942982522557668,0.961890534125129,0.9777431009766705,0.9922891914237613,1.0088726274626958,1.0256085095552134,1.0253437232827063,1.0169927918691832,1.0174530623353024,1.022407821577519,1.0263505759796356,1.0335015446262115,1.0328400833457485,1.0341542967509085,1.0351656412298178,1.0325096604070225,1.029723311096483,1.0321899302805255,1.027430847791207,1.034074302007135,1.034456770510352,1.036492967181919,1.0385129518701899,1.0332410968078407,1.026870839859806,1.0320534859619428,1.0268035803597328,1.0236945990106012,1.023744621950121,1.0254989022028533,1.0266810082224076,1.0233362947056737,1.0227851803792922,1.0288594451186757,1.0337728464445968,1.0420807326075763,1.0576678539028377,1.0702755482509123,1.0664184468775473,1.0592814485599475,1.0466879020335276,1.0433757015305103,1.0428246258846956,1.040877518158579,1.0454985390910685,1.0428418649157394,1.0460147990700588,1.0455978595583237,1.042907010858574,1.0422262866108098,1.0480306650807716,1.0478377738292148,1.0479702785780312,1.0507367737865099,1.054499160625413,1.0570718265648138,1.0614083731896533,1.0610987498005662,1.0711251274121156,1.0769949541148287,1.0842682704366704,1.089537025858536,1.0872626230619706,1.0976601468192109,1.107716758152873,1.1042252101041399,1.111252677014122,1.1074785913313023,1.112444919351735,1.1245492728804718,1.1129747508506964,1.1134015332221512,1.1268764660120145,1.128578421858023,1.1319602527095345,1.152272415771207,1.1500409777710388,1.1697662505115372,1.183838083345447,1.1705054877704888,1.1927812409415597,1.198731878176152,1.1996070943465686,1.2472648183558923,1.2364263764051593,1.2598408847000546,0.821647071190176,-0.04564059601682924,-0.04075484131429776,-0.03586908661176629,-0.030983331909234815,-0.026097577206703342,-0.02121182250417194,-0.01638386688862327,-0.01308221173604554,-0.010816346648173792,-0.009064099792020231,-0.0073850619799934875,-0.005954632823590091,-0.004676855343492219,-0.003552486450301947,-0.002732628409231422,-0.0022270309413921978,-0.0018423220599906652,-0.001666397033059412,-0.0016577881114754342,-0.0017328830325461658,-0.0018970940230626629,-0.0020196936251326274,-0.002157075663068285,-0.002241756644662425,-0.002247841366433045,-0.0022238053070351093,-0.0021774936051435503,-0.0020516686535191047,-0.0019078050620400838,-0.001758179371507461,-0.0015667530664008134,-0.0013442640311269868,-0.0010920453608556542,-0.0008246902061116818,-0.0005191914526515825,-0.0001971367790078347,0.00012617199541332873,0.0004201429637730675,0.0006904370838228156,0.0008965626453018471,0.0010314314521978527,0.0010653675529974013,0.0010493425965015517,0.0009572766555650112,0.0008029354489272878,0.0005925002288372795,0.0003716182368015418,0.00019056602208009747,8.410696050885024e-05,3.260649097461624e-05,2.091914549884238e-05,6.762244654691718e-05,0.00014308090849283805,0.00026588077122145055,0.0003989704740236663,0.0005719506490383048,0.0007758738248879707,0.001056010423323652,0.0014675158336994285,0.002098196209668398,0.0029475284075198504,0.004008262462552601,0.0053436561338801045,0.00697524663928499,0.008844763244897118,0.01090784183407731,0.01302651098557925,0.015015720820624481,0.01665226548709183,0.017804566513361396,0.018402133592777897,0.018459056858833763,0.01803227939380278,0.017335855074186935,0.01648343829711757,0.015548238334161846,0.014346846151715867,0.012560741439821426,0.00986529068220527,0.006157069351966904,0.0016430086698355764,-0.0031122310243943737,-0.007449170348399779,-0.011027288797466391,-0.013876354178839936,-0.016161141031583694,-0.017723149721362564,-0.018421367300714832,-0.018265663313249487,-0.017479087279851643,-0.016268236446852373,-0.01467407906876385,-0.011960414697642334,-0.006687778804988987,0.002940627615085171,0.0181404513507494,0.03867910567702225,0.06289110093103603,0.08822523368048991,0.11231071617044067,0.13270079903692913,0.14734100281162107,0.15465428126659117,0.15412203098030527,0.14611914656649955,0.13288849487257667,0.11720408947399025,0.10182623811478943,0.08798575800895117,0.07632695081490938,0.0665426350029805,0.0582304348074729,0.05099631281375485,0.04436708976181094,0.03837090673951617,0.032849446500044906,0.028257812729894548,0.02444525115845469,0.020774159774260233,0.016675568152933817,0.013145954629573992,0.010137088602825039,0.007671978160964983,0.005921690863979354,0.00434978303002925,0.0030573017316648707,0.0020913846996900624,0.0015195064160204743,0.0015189600692425344,0.001578682601954598,0.0009043396080707548,0.00046218605013537443,0.0001565748403595548,4.904145638102395e-05,0.0003311748371163678,0.0002920404884107839,3.1387796329698935e-05,0.0001276874158417191,-0.00013122439810031892,-0.000631562780784228,-0.0009402780553978119,-0.0013520641058463432,-0.0013301846928249407,-0.0013722640323457229,-0.0012272335154831153,-0.0005713028292644215,0.00010816770247267832,0.0008129667750273581,0.0023706893961398293,0.003982272655308833,0.004853752615816069,0.0050151534688885205,0.0043767463426379535,0.003459635887037975,0.002183267680187273,0.0006111671481739008,-0.0005840392445716407,-0.0017832643363491067,-0.0024675533437781044,-0.002356351771657915,-0.0015700418637721494,-0.0007762564294015935,0.00011200230234121453,0.0004068523801101351,0.0005166065390635162,0.0006802829263803931,0.0008368424040245603,0.0012385638164424252,0.0015872797797555408,0.0019262046494919914,0.0025610049761087108,0.003083775970555207,0.003590131445605054,0.004270378412502516,0.004459391540582417,0.004769839196356351,0.0052365792128394074,0.005231833742262371,0.005234790823572502,0.004810184276570183,0.004175611198895058,0.004171345973600042,0.0034754644264781667,0.002868619361651349,0.0028968100576884327,0.002538854592790718,0.0025261582006652415,0.003673465239630784,0.004123843770309288,0.005437635005492208,0.006653254209540727,0.006839559761167977,0.00817081366378633,0.008520922893070338,0.008154483465584854,0.009905613635021014,0.01016248174062543,0.01068767322837902,-0.008759650930866277,-0.023428034497709888,-0.038096418064553314,-0.05276480163139674,-0.06743318519824018,-0.0821015687650836,0.1500675312650932,9.498402964152064,696.61,0.15465428126659117,431.97,-0.004676855343492219,696.61,0.15465428126659117
2020-09-10_004,Gamay,11.519,3.946,2.92,1,2020-09-10_004,Gamay|Couffouleux|10/09/2020,0.09493015697858763,0.02447302425886554,0.07853402942419052,0.11052631586790085,0.07074490842339048,0.022590657307399453,0.05283505097031593,0.08622908592224121,0.0930395774720976,0.027932562578308482,0.07116104662418365,0.11075441539287567,0.35822917785636466,0.0747768660852206,0.3103872239589691,0.4099569618701935,0.6846751646300886,0.130853638925161,0.603985071182251,0.7855361700057983,-4.39850071236899,2.8819732371427493,-5.550802625609002,-2.516129602409686,0.3135842958562619,0.04467627114134862,0.28570458059392373,0.34107949212869426,-0.09840751411576801,0.1758664552146818,-0.1209554849150054,-0.05752045244483557,-0.31105712004385266,0.11834251259225287,-0.3743425521302934,-0.2297613480785079,1.3379273422656588,0.20760011714217277,1.213935206111293,1.4197000983160382,10.245351382901976,2.3249494269025255,8.559331261790824,11.792165517211744,-1.4007333433740798,0.9996923791210985,-1.7913847566398204,-0.754134958843718,0.0011759046622927766,0.04059036879697426,1.000000082690371e-10,1.000000082690371e-10,0.7607871608930086,0.05465318703964216,0.7345322795747541,0.7974200350249949,0.8291415968556872,0.0470415236338043,0.8057295204882817,0.8614663476503654,14.73244636167268,6.5721959038147135,10.068992806980372,18.16025448786448,-0.031269254249445246,0.01048047605885439,-0.03787418454885483,-0.02452351152896881,1.3953094999232565,0.0782964160826521,1.3448014974871423,1.4364449534595154,-0.2765390967900196,0.9954433195898634,-0.6251736279267135,0.033436197740243756,-0.02377678679113957,0.031185484178015265,-0.03797099991252367,-0.0026150302415327135,9.519073388233917,2.8848950446176387,7.436106774346268,11.45536502695367,1.035875795104417,0.03621871101091317,1.020492238759853,1.042577811566643,0.9568862799821631,0.02222345789997915,0.9443133412227266,0.9711217687004355,708.8427744136706,2.7892745274671964,707.1316608846673,710.1648670368677,-0.0009083475210667254,0.00025039013336186676,-0.0010894791036844254,-0.0007315449416637421,4.4774569623095894,2.154828742558194,3.400366427705123,5.064855738388957,-0.8416748178472849,-0.8974290656339179,-0.9324756122803094,-0.95707178915752,-0.9759223130791642,-0.9909092136241092,-1.0030322704698742,-1.0145429385476847,-1.0235364338153305,-1.0315794763345068,-1.0367519612478098,-1.0420454212437067,-1.044441935237374,-1.0466998544230266,-1.0497322300738672,-1.0507536558364492,-1.051842155140404,-1.0528237946689072,-1.0523105462190763,-1.0524580103542747,-1.0545191116337713,-1.0561684968710323,-1.058398392281759,-1.0593018596896235,-1.061860763789732,-1.0642531382156133,-1.066181724210278,-1.0682225631476552,-1.070491409497954,-1.0730550076220242,-1.0747400163057932,-1.0760061304815591,-1.077192536391107,-1.0784780558370266,-1.0786965388941818,-1.0798178297328196,-1.0789362838526206,-1.0791618625498594,-1.0782832351850185,-1.077930695392148,-1.077690445730043,-1.0773626859810457,-1.077333137977422,-1.077216433031645,-1.0772545208500455,-1.0774207697303595,-1.0777710465693158,-1.0782615682952217,-1.0783806517499304,-1.0792327098631809,-1.0786673366977513,-1.0789167627149365,-1.0788277221071674,-1.0782560915934098,-1.077540562450532,-1.0765954339820185,-1.0747200732106743,-1.0730379167057602,-1.069624178092102,-1.0661828013856947,-1.0613909014924217,-1.0554358950509917,-1.047237084310332,-1.037447316299037,-1.0257921592328125,-1.0119639499685882,-0.9956203391429419,-0.9762683332350226,-0.954486109156694,-0.9310482379131381,-0.9061713191975858,-0.8816785673974391,-0.8592804404595059,-0.839283067736323,-0.822908142044463,-0.8095438229845777,-0.7968167368794553,-0.78404335985619,-0.7684227467851074,-0.7547317735913761,-0.7419881453601473,-0.7381537345976064,-0.7450332294659539,-0.7658584353089939,-0.7924036847535777,-0.8230784579086765,-0.8454345665826395,-0.8589943100410329,-0.8692388963165399,-0.8874087318191681,-0.9148136606971031,-0.9451523873026668,-0.9679817109693928,-0.9823695317116379,-0.9887866124898408,-0.9903573753514759,-0.9843905130881515,-0.9629249026486856,-0.9107006319529066,-0.8133775911311252,-0.6601368996138218,-0.47008940611369554,-0.26736069375487403,-0.07802495013415084,0.0937846522921364,0.23539030339045147,0.35365939238767746,0.4532172646245623,0.541866782396428,0.6162100302335288,0.6871829266394986,0.7413060237770196,0.794344694903311,0.8350779158893742,0.8792839830331386,0.9085467822743868,0.9345545432887474,0.957737774714077,0.9772566464964818,0.9917713168728065,1.0034335396183576,1.0253567117252844,1.0383160953884627,1.0350789601580845,1.0114723637115406,1.018353985786591,1.0311032905780728,1.032813245796781,1.0383431576484718,1.0347273383208244,1.0378529118355269,1.0363493000454054,1.0350717492099673,1.0316521344905822,1.0314052095054007,1.0274062465112022,1.0352150068202388,1.0326246754586093,1.0378410436295706,1.0336304464124744,1.0333879313661942,1.0264454693755691,1.029908034020004,1.0267096746995674,1.0239300512889482,1.0262240515534435,1.022543884590808,1.025556958550836,1.0228030828241086,1.0249555142188227,1.027513358993374,1.02903757647402,1.040933870660256,1.0505559150071522,1.055598999396001,1.0450003843467504,1.0332513902828813,1.0269936822523154,1.03604215379915,1.0340421498670227,1.0297080074886649,1.0354470623555811,1.0356593360879578,1.0304446191293015,1.0380731042087048,1.0317256134484483,1.0388623346836496,1.040957871868826,1.0378856685959976,1.0416672752748979,1.045236606331513,1.0436559363593416,1.0483548706446433,1.0554504483999072,1.0566992445954704,1.0598913338214406,1.0672059960566407,1.0684409624760802,1.0764891815004918,1.0868651599169588,1.080553797866448,1.0949300507719897,1.094709245483652,1.1037003846975162,1.1031374731612815,1.1122209550835105,1.1140039804726098,1.1038149047678931,1.1076194264446158,1.1259603831961325,1.1135226942647922,1.1393028823376512,1.1433079006184075,1.1435799151876458,1.1682509837294077,1.1601033600946251,1.1767623385081698,1.1737784772299484,1.2143972672352725,1.2211556547121383,1.2407477718162405,1.2297493403169952,1.257488771039437,0.7714601856690866,-0.03797394038607943,-0.03388319245537459,-0.029792444524669753,-0.02570169659396492,-0.02161094866326008,-0.017520200732555294,-0.013477929107689217,-0.010764179785475069,-0.008728212337835068,-0.00713328759360188,-0.005770634044154402,-0.004594640104090189,-0.003570587956760621,-0.0026984107368735587,-0.001980148831627181,-0.0015313613352316792,-0.00123113929671671,-0.0011444963618907637,-0.0010809756994582147,-0.001121837865773014,-0.0012990201836127675,-0.0014875713778804266,-0.0016880055006643217,-0.0018962001772233283,-0.0020323119909852285,-0.002064472594084287,-0.0020640438572223545,-0.0020121725942105827,-0.0019492370600522966,-0.0017629702184185166,-0.0015909324639600169,-0.0013460715386942974,-0.0010831766481301643,-0.0007736613799340056,-0.0004804161762840052,-0.0002484532866312954,-5.136144470230349e-05,0.00010185516667009817,0.00020772720320123665,0.00024196597494162701,0.0002456076763958123,0.0001605684833915403,8.271004937054404e-05,-1.8999339326585313e-05,-0.00011861542963404312,-0.0001646717084639229,-0.00020226426736373766,-0.0002067833851933451,-0.00017038907832612338,-8.671450777672755e-05,4.078956141859414e-05,0.00023847748249400592,0.0004689692669434874,0.0007848468045684197,0.001172133365835765,0.001619868112763349,0.0022069252490451905,0.0029418556212672782,0.0038386351325665085,0.00492018884937062,0.006192381555427377,0.007662867102005669,0.00937914446066201,0.011282261087004494,0.013359195716534817,0.015494829560949157,0.017550496825111336,0.019315330809666822,0.020653112734844003,0.02137870575050356,0.02139714752472856,0.0207824652067965,0.019683976861419636,0.01842765325709893,0.017092262598130157,0.015798608603271938,0.014317440731623068,0.012332104240512043,0.009379653153772965,0.005462074648539943,0.000617189828697105,-0.004513370565202909,-0.009239798750586295,-0.013169909627573004,-0.016299383801162397,-0.018846065431053854,-0.020621383211260932,-0.021378300189794055,-0.02107510895514103,-0.02004192078142956,-0.01850143382403474,-0.016563316294058765,-0.013402440079237085,-0.007539261784464678,0.002658952950014444,0.018323741678905686,0.03906613097168488,0.06332567433334878,0.08878440935460785,0.11317736552898258,0.1338736997653444,0.14873134265567017,0.15622147433713424,0.1558428194166293,0.14801207520807952,0.13483489522474884,0.11883497994160726,0.10287175005156908,0.0883231045075876,0.07608906067086896,0.06585376844866557,0.057117663332638936,0.04953034413671872,0.04276905412267972,0.03673895571446707,0.031204003363290624,0.027016594008347123,0.023296109344814814,0.019621409035777193,0.01490700034882034,0.011313046802005967,0.008630487042932008,0.006330107591821853,0.0046523667343698625,0.0031421599780251173,0.0020432732035632626,0.001093238088737577,0.0009817076833420972,0.0013332971951962702,0.0015576732942295687,0.00034604354783038894,-0.0002801348240612936,-0.00048192091497938663,-0.0003671598487473066,-0.00018786526258909416,-0.00017397776698804376,-0.00029299447057136267,-0.0002329330383237451,-0.00032937920234349193,-0.0006626774650814779,-0.0008349708677010862,-0.0013455684051062607,-0.0012490723645591228,-0.0013312428561393604,-0.0009417591783210575,-0.0005485375915852358,-4.3651599898054666e-05,0.0006628439725127932,0.001863859620527305,0.0029319424052188813,0.003104023913488616,0.002675639041847663,0.0016981916187696097,0.0012559351396264104,0.0004772380307621684,-0.000483233537796788,-0.001086524654428042,-0.0016691524057542756,-0.0019001217869878133,-0.0011641462317727334,-0.0003281355553734878,0.0004711960467353508,0.000780725568896623,0.0005392210352989707,0.0008641426501724713,0.0011910779942692826,0.0011079891511343262,0.0014247282330659991,0.001958228432102375,0.0020841337849017406,0.0025325548753383975,0.0027688863021543744,0.0031280793371541112,0.00369850592161462,0.00424998125892694,0.004275577855329132,0.004795817436057235,0.0047680434648290325,0.0049411421541173785,0.0049725444324742445,0.005051430001950654,0.004880733315184138,0.0041539452487489616,0.003334643529486495,0.0034318475732741847,0.0030799263820296932,0.0033132345881797132,0.003978665743109995,0.004204618636856164,0.005598130696856889,0.006003768334828408,0.007144223215234051,0.0076595641185381496,0.00892204137676026,0.009693943225684964,0.01132466414517411,0.010733515249168935,0.011752835771319747,-0.010176013759883976,-0.027223223971365576,-0.04427043418284707,-0.06131764439432856,-0.07836485460581004,-0.09541206481729154,0.12282260093936692,7.523807636767571,696.61,0.15622147433713424,431.97,-0.003570587956760621,696.61,0.15622147433713424
