,count,mean,std,min,25%,50%,75%,max
snv_R625,204.0,-0.8548974361312327,0.15476979314638836,-0.9897311381118009,-0.9637667513089103,-0.8893319047746429,-0.8259395300127883,-0.04320201046244758
snv_R628,204.0,-0.8523210365839557,0.15965668835442676,-0.9918553581515637,-0.9658040518079034,-0.8888292862164604,-0.8172410383871073,-0.02463052939778391
snv_R631,204.0,-0.8494804696877754,0.1646688287423563,-0.9936192984907081,-0.967042038547888,-0.8877028790316621,-0.8097285497593935,-0.005954037715821823
snv_R634,204.0,-0.8524552804389222,0.16866456185114986,-0.9979891110531336,-0.9725350003134263,-0.8928116766015746,-0.8074662008461556,0.008338093832823572
snv_R637,204.0,-0.8618090181966152,0.1713855497494073,-1.0056256620418085,-0.9773345877029155,-0.907714431378323,-0.8176517107174623,0.021811065733827892
snv_R640,204.0,-0.8791557560642744,0.17198507644821337,-1.021101077663687,-0.9894508131779275,-0.9289622964463009,-0.8316431121313087,0.026766864632226585
snv_R643,204.0,-0.8990353744819662,0.1721844766192729,-1.0500480208854344,-1.0040997994274807,-0.9526470992116824,-0.8607859061809375,0.06640344853878861
snv_R646,204.0,-0.9196974860568845,0.1719990147370032,-1.0772771572268298,-1.0180474211504529,-0.9675438557320585,-0.8923653234698977,0.11614370953854948
snv_R649,204.0,-0.9343937035941553,0.1732185982657558,-1.0962648991760215,-1.0286664192871557,-0.9790882037786541,-0.9116452455312619,0.167437982966972
snv_R652,204.0,-0.9443403937233418,0.17480349480371726,-1.1086597959136235,-1.040214507077374,-0.9895949236455701,-0.9225821316504834,0.21206256894509368
snv_R655,204.0,-0.953080743329235,0.17588776835516684,-1.1197917756230706,-1.0473240753567374,-0.9986903906930793,-0.9339543948376977,0.25051901637145146
snv_R658,204.0,-0.9680806340065324,0.1741326225021016,-1.1382982597724807,-1.0618608109463077,-1.0101391059540028,-0.9453438904817588,0.2736154905138212
snv_R661,204.0,-0.9887531011943462,0.17082537250883764,-1.167803480438373,-1.082078879418809,-1.0199967661542928,-0.9694348418852183,0.2837782467758524
snv_R664,204.0,-1.0097208696008713,0.1681690583565839,-1.197731892181377,-1.0991769830297151,-1.0317074121487124,-0.9826304956524751,0.2896325182583919
snv_R667,204.0,-1.0237211916043154,0.16889477128339211,-1.2425624720722575,-1.112385041312584,-1.0376240794862526,-0.9910468443205767,0.31320415571529314
snv_R670,204.0,-1.0317805227224517,0.17021954156722785,-1.279958745737127,-1.1173987168226276,-1.043629642584773,-0.9969684396395697,0.3393600222195007
snv_R673,204.0,-1.0344352891459916,0.17233139114599128,-1.299448678464895,-1.1188026739470396,-1.0436922592705251,-1.0000133853252364,0.3672676250696529
snv_R676,204.0,-1.0330981616000308,0.1750252845576178,-1.306650706338021,-1.1170871028758704,-1.041603307820555,-1.0000607454250596,0.3928769055861797
snv_R679,204.0,-1.0266728686762612,0.1779299300406526,-1.294625545753224,-1.1122666985484182,-1.0359356715032761,-0.9950751840612928,0.4157188315378074
snv_R682,204.0,-1.0096487263306395,0.1826958603089943,-1.2456393784754967,-1.1006821629275318,-1.0243633887487715,-0.9798414753223079,0.44149365638820687
snv_R685,204.0,-0.9739594463568295,0.19049436089527158,-1.1623367057840799,-1.0738664774828206,-1.0089613900638472,-0.94993076237793,0.470520035253827
snv_R688,204.0,-0.911100623066472,0.2035150469695183,-1.0900291502215955,-1.0257482477455713,-0.9776844406589997,-0.8767253762269639,0.49394174838906857
snv_R691,204.0,-0.8122974936841061,0.2237869206600329,-1.0013266818674842,-0.9678694959920956,-0.883013969263158,-0.7426593239876996,0.5183212727833646
snv_R694,204.0,-0.6807643528845451,0.24753309595495063,-0.9389496804729258,-0.8636477223689556,-0.7386174967807678,-0.5754216498064025,0.5475079115477228
snv_R697,204.0,-0.5295776450301384,0.26592632619908224,-0.8773983269239991,-0.7268375174789545,-0.5716338099685419,-0.3843200889724161,0.5677307758716524
snv_R700,204.0,-0.37402411222347787,0.2750799882450932,-0.7908949721387644,-0.5815567406603093,-0.4026430283197693,-0.20368874825039177,0.580859911323144
snv_R703,204.0,-0.2204470265841718,0.2763598760948686,-0.6850876877962616,-0.4271811091517587,-0.22375938102049575,-0.032965391796247266,0.603337691629414
snv_R706,204.0,-0.08095652428312917,0.2687684380507269,-0.5692401797793604,-0.2888017735448815,-0.06851964985255363,0.09939473530959747,0.6203325690231339
snv_R709,204.0,0.04743796082768704,0.2552011663136661,-0.4442075651165737,-0.14209612992191417,0.06968278118762067,0.2251710071763614,0.6360512273750045
snv_R712,204.0,0.16321398434183954,0.23642772384922123,-0.3149299943479994,-0.004600008483481057,0.19012492979911189,0.33492828471732666,0.660698175433917
snv_R715,204.0,0.27638088794986443,0.21506275053282375,-0.1773519059575417,0.1330272003423852,0.3010426872049158,0.4371722482167627,0.7157007906138213
snv_R718,204.0,0.37852560440117317,0.1902596915173677,-0.038249501758579225,0.25996550162027837,0.40369009312319715,0.5220297100638611,0.7590436792304616
snv_R721,204.0,0.4770905977535056,0.1650064178382284,0.10559187935481541,0.3728281152633554,0.5025903065123198,0.6054772792543663,0.7988756412079632
snv_R724,204.0,0.5650513722912801,0.1395976304411733,0.23907340824345336,0.4691832891247415,0.5884702353429165,0.6764568032374247,0.8307169882315671
snv_R727,204.0,0.6455878132294992,0.11635236325274849,0.36549276033488537,0.5603179337216541,0.6625204942762708,0.7381996324148287,0.8584552656027307
snv_R730,204.0,0.7135508567365118,0.09627917487519466,0.4579577709611018,0.6360797575892925,0.7268453411293907,0.7943818072726051,0.9027669294145013
snv_R733,204.0,0.7792005587069474,0.08082209967220881,0.4932115650363383,0.7230042942169287,0.7920778649436937,0.8411292025241045,0.950512750661953
snv_R736,204.0,0.8302297499139999,0.07027122578796652,0.5238904443566681,0.7904859883106473,0.8478328618622426,0.8846562458686145,0.9862608244332283
snv_R739,204.0,0.873656120510698,0.06420977042369036,0.5526475291947323,0.8431541907347694,0.8838128480058105,0.9195255272933021,1.0139893576421501
snv_R742,204.0,0.9091010331911831,0.061634832174955134,0.5765883827633558,0.881310363455871,0.92184621371905,0.949164168084739,1.036491339724952
snv_R745,204.0,0.9382708553645361,0.06127295375739736,0.6013233002877733,0.91725967790548,0.9543871193698072,0.9735598571467694,1.0515923709269621
snv_R748,204.0,0.9629016225468124,0.06210111858413209,0.6245206872527485,0.9473444064432923,0.9779379544514832,0.9984618390567431,1.0657220007829329
snv_R751,204.0,0.9828418012650504,0.0623781544141585,0.6432215880654234,0.9712736828751292,0.9977377146314461,1.0193882204302203,1.0741887018509868
snv_R754,204.0,1.0019380504209032,0.06256420525999327,0.6626646473215858,0.9911829815702214,1.017689425281775,1.0385018669129256,1.088406775489232
snv_R757,204.0,1.0192427249982845,0.06286332352314686,0.6936396875433839,1.0076925411221032,1.0377610712839669,1.0531232710171579,1.104284261536904
snv_R760,204.0,1.022419886195107,0.06223621069245559,0.7093472868054295,1.0077768343861218,1.0390734313766417,1.058369846561134,1.110871889834974
snv_R763,204.0,1.0076216414123533,0.0628859892115186,0.7162358360590638,0.9926102282513567,1.0236345319472036,1.0437852123087747,1.0910922033542068
snv_R766,204.0,1.0110559513830395,0.060663074662747306,0.7208207305709429,0.9959629589029295,1.0279038039915802,1.0455981620830541,1.0919594362447416
snv_R769,204.0,1.0210413950749815,0.05996176991500696,0.7346000208631759,1.0056530799443637,1.036213681246144,1.0551926319178655,1.0939915598089487
snv_R772,204.0,1.0249450742091843,0.05895945451891916,0.7486433706346786,1.0099758125279146,1.0404478813429403,1.0591514661751744,1.0968732319507213
snv_R775,204.0,1.0310940733282563,0.05778365760832587,0.7682315864575858,1.0171566875254021,1.0465476264485534,1.0632775255601141,1.1013900826794762
snv_R778,204.0,1.0287233701728442,0.056994740194427865,0.7699819681975533,1.0142818041908543,1.0431979855892952,1.0610326006113273,1.1015879787290064
snv_R781,204.0,1.0313895732202567,0.05566625959478371,0.7748105279029468,1.017969810078104,1.0457588321259264,1.0629871033608729,1.1049178547681522
snv_R784,204.0,1.0303303942775173,0.0542682576313943,0.775766606320269,1.0184234982116105,1.0438356855599682,1.0626308943925857,1.1024778572239997
snv_R787,204.0,1.0293646858384071,0.053265288726082154,0.7777261674927445,1.0165365093057026,1.044780735293465,1.0601295246371523,1.1024425602474284
snv_R790,204.0,1.0273151651772927,0.05194807471590061,0.7804457952647045,1.0155424231573649,1.0405442908390603,1.058955228601769,1.099885116738557
snv_R793,204.0,1.0295105559730602,0.050561961821085834,0.7883583561013043,1.0175567413676854,1.0422389593829515,1.0603310803331185,1.100006087752658
snv_R796,204.0,1.0277808703521298,0.0496587388730666,0.7863099280765518,1.015668379113523,1.0402255725268077,1.05738046840019,1.097355845823645
snv_R799,204.0,1.0344262359098253,0.04816060894617786,0.7991562034839317,1.0240281712675472,1.046906658841224,1.062771615578757,1.1038536122503733
snv_R802,204.0,1.0332022319165752,0.04771952883658439,0.7946238540135631,1.0206478092708309,1.0432599940779914,1.0620634260644255,1.1020125556031104
snv_R805,204.0,1.036095405680132,0.04696093115745503,0.7988610798216351,1.0234368427948421,1.0476481881271207,1.063817545767544,1.106326799377047
snv_R808,204.0,1.0362761127714355,0.046507953894169105,0.8018347561348088,1.023400293166206,1.045967271898578,1.0650537451922326,1.1046228334934378
snv_R811,204.0,1.0341635955574422,0.045832822248487504,0.797052921755515,1.0210151166443446,1.0437725815446066,1.0639023768092135,1.1050491550213173
snv_R814,204.0,1.0321957372019457,0.04539161756457015,0.7956326315190503,1.0187160845156487,1.0416534777190003,1.0591713502902074,1.1024901505540248
snv_R817,204.0,1.0344354078352551,0.04428937937752366,0.8042108942737438,1.021408607895299,1.0426525504341027,1.0607888046665113,1.104955474873851
snv_R820,204.0,1.031759057437733,0.043622166728087004,0.8055727042880663,1.018152137677422,1.0398025710643877,1.057889905364513,1.0987787864403114
snv_R823,204.0,1.0310007062593207,0.043309607523995326,0.8020743836841594,1.0188785150900532,1.0383345818690413,1.0569298536629506,1.097358688587506
snv_R826,204.0,1.0321060760486733,0.04296359877018041,0.805358401302588,1.0209913508234594,1.0396724934297792,1.0571299131161414,1.099833625229772
snv_R829,204.0,1.0295478773613231,0.04328834883859805,0.800974687060616,1.0181518131550475,1.0354654991169556,1.0544979107547177,1.0999294449676362
snv_R832,204.0,1.0315903192096567,0.042344333630257906,0.8060041542078138,1.0216022228716768,1.0388537421404043,1.0561381010904394,1.0986307133426612
snv_R835,204.0,1.0311089047300808,0.042227434212449455,0.812081380574708,1.021326589696253,1.03883616196825,1.0566325746749805,1.0999375098574933
snv_R838,204.0,1.0312869020094804,0.04226226872657082,0.8046789889546438,1.0206628982603903,1.0383381556051978,1.0547897352989175,1.1004931160013764
snv_R841,204.0,1.0368056823338088,0.04126251717325122,0.8168464018736692,1.0274361745904894,1.0433648696663105,1.059997328327744,1.1018658348262793
snv_R844,204.0,1.0406412727839778,0.040574903489055965,0.8245116326270576,1.030531947014556,1.0464616181129687,1.063600375602472,1.1017103454474786
snv_R847,204.0,1.0487812327472106,0.03963552044704914,0.8378166724820925,1.040107271536001,1.0544335500085118,1.0716878550885982,1.1120467856727299
snv_R850,204.0,1.0637517535958876,0.03836849114650105,0.8557832688559157,1.0540349665157984,1.0708150282148008,1.0857307552099646,1.1238738694172212
snv_R853,204.0,1.0711982132403046,0.03980751119148614,0.8597788927355475,1.05881464546651,1.0762602706398208,1.0948824055187059,1.1422072334224933
snv_R856,204.0,1.0655199599410388,0.041850269199880906,0.8485282009183369,1.0521295652618945,1.0703814249510313,1.0888434228148813,1.1433312367332344
snv_R859,204.0,1.057614418838196,0.04208074401920109,0.8408360455029336,1.0446986745983813,1.0632180884374323,1.0809933713193849,1.1387389673125505
snv_R862,204.0,1.0482543397928754,0.041636910334551254,0.834446056556453,1.0358909680092319,1.0554897845388909,1.0695529735993858,1.1256310520195028
snv_R866,204.0,1.049981810855344,0.040986722650161095,0.8398560754188106,1.03871016070201,1.0556836737320352,1.0723643821522948,1.1228726500161006
snv_R869,204.0,1.0493450748859146,0.04074393100288793,0.8373511606478365,1.0375182802403495,1.0573776582638867,1.0712598066676886,1.1225055269900142
snv_R872,204.0,1.050288528587735,0.0409031684689268,0.8448647075346092,1.0367903577567705,1.0572973299621502,1.0731742518725589,1.1255121329927051
snv_R875,204.0,1.0528859561180672,0.04126276117812106,0.845567829026606,1.0403907522861155,1.0593266276712496,1.075814228041573,1.1304458222749165
snv_R878,204.0,1.0544665208109807,0.04047067578511677,0.8548784247574767,1.0404655948724086,1.0619216184102465,1.0772898738894003,1.135612255640414
snv_R881,204.0,1.0536152005279484,0.040773699423957324,0.847953688863313,1.0392464661368686,1.0619193199657446,1.0756521234514207,1.1414963865724737
snv_R884,204.0,1.0579758868281797,0.04027215055019531,0.8604989486680471,1.0430971736053578,1.064276493860412,1.0807083980526364,1.1488106302452241
snv_R887,204.0,1.0563746814627315,0.04066869849365841,0.8543651173897375,1.0416658746837597,1.0636614498200445,1.0790434288936617,1.1594802584444337
snv_R890,204.0,1.057511166616241,0.04069730419533942,0.8582551692451664,1.0416889216879976,1.065575739663431,1.0792628876111698,1.1647879875904854
snv_R893,204.0,1.0613370105469602,0.040481875862903346,0.8630224260023405,1.045991373309104,1.068339438080268,1.083354114860977,1.1774711059226237
snv_R896,204.0,1.059732576066238,0.04043008462332621,0.8728044579055649,1.045177122718558,1.0667856990288005,1.0818009417973307,1.1833180158096481
snv_R899,204.0,1.0634452618141421,0.040838074763716856,0.8730015199439377,1.0473044178308824,1.0705854381534294,1.0854545134666116,1.1990150616544912
snv_R902,204.0,1.066931018941773,0.04042931195919006,0.8809754093089299,1.0508991474899323,1.0735516953010817,1.0883937248800573,1.1996023642760474
snv_R905,204.0,1.0695831778433293,0.04097634351533744,0.8824955373386093,1.0541065856198932,1.0758809238854181,1.0911878568016182,1.2092102381748475
snv_R908,204.0,1.0743420828084498,0.04047065166299785,0.9016319917180028,1.056117668859763,1.0800400214325325,1.094825009734253,1.225659302183598
snv_R911,204.0,1.07984333350916,0.04024693981180807,0.9068511966484634,1.0613652574535162,1.0851858718104554,1.1020641279042098,1.2347865424006275
snv_R914,204.0,1.0802086484396467,0.04041836845475068,0.9111547283729257,1.0621027800005356,1.0837744189519722,1.1028819128047145,1.2386129678543851
snv_R917,204.0,1.0909938069040075,0.039999737162240784,0.9239509197623793,1.073295713049864,1.0927480988769478,1.1155040613711018,1.2525758143513273
snv_R920,204.0,1.094849511707016,0.04029236216456755,0.9260502910293422,1.0742249999897948,1.095844469845562,1.1181260779175468,1.2602677678195242
snv_R924,204.0,1.0988736092772522,0.04034798431732161,0.930714693199472,1.0808392983923805,1.1008704903522608,1.1238783920536828,1.2707836571430837
snv_R927,204.0,1.107753521966007,0.040228207050056766,0.9417646658966647,1.0890719933512085,1.109574003636039,1.1320145865197793,1.2759355602463833
snv_R930,204.0,1.1099423376184685,0.04006250015552947,0.9475334685074803,1.091238199254005,1.1085513055466385,1.1320965195593078,1.282755862171477
snv_R933,204.0,1.1135823287473054,0.040840917491668835,0.9576760818282483,1.0937396314905905,1.1145866113063743,1.136580282229331,1.2829585060826707
snv_R936,204.0,1.1185222619467123,0.04141060252817459,0.9643544079643853,1.097169677702707,1.1180084458902693,1.1421939005287998,1.2948602337939141
snv_R939,204.0,1.1203340982458039,0.041759714105445246,0.9675843931382403,1.1022115597505084,1.120180888602132,1.1432833918186671,1.30240150547215
snv_R942,204.0,1.1266371196254668,0.04258468476871069,0.9808116555222663,1.1064511474858245,1.1249525858508318,1.1491778193921913,1.3208523261038045
snv_R945,204.0,1.1311813754725064,0.04300476327287015,0.9837246356117403,1.1111933537091057,1.1297791818626335,1.156583023781908,1.3275801297401142
snv_R948,204.0,1.1296433132955512,0.04387214263064419,0.9977876814175157,1.1087133692966542,1.1261711416395803,1.154968371226622,1.3294414459468504
snv_R951,204.0,1.1370787575702783,0.04514782293631881,1.005026762099087,1.1155244615096702,1.1335501818698752,1.1674343636523803,1.3208823362206787
snv_R954,204.0,1.135309053630145,0.04678714621841286,1.0002258895098601,1.1103481557116976,1.1331907234230407,1.1621858499778508,1.3383731023435184
snv_R957,204.0,1.1371240522813337,0.047516803392897114,1.0121920309170815,1.1111411862581946,1.1359139201804047,1.1659201811456896,1.3311649858340864
snv_R960,204.0,1.1428531669940292,0.048551506876497896,1.003032542258252,1.1195323551876855,1.1415196354298105,1.1718987261718012,1.3375379891928953
snv_R963,204.0,1.1457571655375862,0.05089347370440665,1.0059520940050297,1.1178180325322598,1.1427528856396245,1.1756444961674815,1.349847275940276
snv_R967,204.0,1.1529386703204847,0.050532031697960826,1.0124261937405912,1.1233935898900576,1.1503260170326353,1.1897310500544727,1.3654876262719065
snv_R970,204.0,1.164048855301175,0.05276775304188547,1.0126555447447878,1.1364487876710045,1.1615745370798258,1.1975660476426775,1.350966717199204
snv_R973,204.0,1.1683478375395147,0.05340832833006274,1.0168389759462142,1.136317943441034,1.1636057001785747,1.204190634681149,1.3804395649048982
snv_R976,204.0,1.1798471563462531,0.05488905994445129,1.0161236881097124,1.1489980533992092,1.1769354664599174,1.2178159594278914,1.38511912772103
snv_R979,204.0,1.1899871285028498,0.05670837838475106,1.028440403393037,1.155115543477042,1.1867277461281156,1.2300699093151897,1.4092233966781829
snv_R982,204.0,1.195315748420435,0.057128807897796695,1.0321937828024597,1.162556960403016,1.190903498444269,1.2330847428931841,1.4035855405046544
snv_R985,204.0,1.2083089639417828,0.058097461268080776,1.0388268313350209,1.1762432015172162,1.2050015315674178,1.2456280165300506,1.4354435834325274
snv_R988,204.0,1.2214808559373083,0.059562454888878125,1.0480175733685133,1.1868413813253202,1.216664797478494,1.262405631077677,1.4504309004302463
snv_R991,204.0,1.228387806260591,0.06082925382003307,1.0524450585174325,1.1918801464220479,1.2255350701735437,1.2700636157066287,1.461571705524698
snv_R994,204.0,1.2464972006280954,0.06214464447651749,1.0743665158544802,1.2063645417408109,1.241541303726665,1.2856940452753993,1.446336106350689
snv_R997,204.0,1.2567010463460424,0.06504003349492704,1.0695465849826258,1.2133751151312926,1.2563537967229226,1.2998836974198413,1.4767686356864014
snv_R1000,204.0,1.2677422544218317,0.06491622234733942,1.0939756788254347,1.2232091622075794,1.2662224532709359,1.3116394712511301,1.4647079018632296
snv_R1004,204.0,0.7666949970846842,0.07208087680776396,0.5203216510109276,0.7263071272740206,0.7726295425133586,0.8160622668983847,1.001567206034334
d1snv_R397,204.0,-0.043780229876019504,0.008045038112185487,-0.08247005528233876,-0.04663289717950502,-0.04252529047939131,-0.03797000471871088,-0.030325504590393567
d1snv_R400,204.0,-0.038734506453793026,0.006919703050243392,-0.07126973337892453,-0.04127591118179049,-0.03777119490774465,-0.033774339146222514,-0.026965552218586267
d1snv_R403,204.0,-0.033688783031566576,0.00581294839748041,-0.0600694114755103,-0.03606454113376947,-0.03290695299039406,-0.02949254389684797,-0.023605599846778968
d1snv_R406,204.0,-0.028643059609340105,0.004737813264701783,-0.04886908957209607,-0.030687962320513122,-0.028083012455874096,-0.025184896366513783,-0.020245647474971668
d1snv_R409,204.0,-0.023597336187113637,0.003721801537130903,-0.039434876030861536,-0.025569686818036837,-0.023088797153157724,-0.020955653347814678,-0.01688569510316437
d1snv_R412,204.0,-0.01855161276488727,0.0028293401215809077,-0.030943486030949558,-0.02036704997430052,-0.018378318821212512,-0.01654405426321747,-0.010623563295924138
d1snv_R415,204.0,-0.013542617108475282,0.002199270541885735,-0.022330037366882407,-0.01505829577399713,-0.013596785085159165,-0.012029442262166993,-0.0012166440890674752
d1snv_R418,204.0,-0.010044273469376976,0.0021756647792475874,-0.016187901800387282,-0.011386450182549274,-0.01024398267540616,-0.008670291470786646,0.006335478869562558
d1snv_R420,204.0,-0.007378839760644676,0.0024506464086123682,-0.012200622416744826,-0.008976587601026924,-0.007688987566244798,-0.005996129916669854,0.012464803622694849
d1snv_R423,204.0,-0.005194555323077169,0.0028434193092638942,-0.009803380372631329,-0.006938664312839181,-0.005557312497944784,-0.004036071538749876,0.017534286096048773
d1snv_R426,204.0,-0.003223130916726994,0.003255711274544316,-0.007814750226305867,-0.0051590426417147195,-0.0037019776825104747,-0.002148733377644993,0.02172045256280627
d1snv_R429,204.0,-0.00158837493022329,0.0036137731540211945,-0.005954632823590091,-0.0036668553431448737,-0.0021924643623415048,-0.0006936939018637148,0.02458300505174744
d1snv_R432,204.0,-0.0002451631630566843,0.0038921317203130202,-0.0047408982256071435,-0.00263602934210774,-0.0010370829480945685,0.0006325166632344069,0.02625158069790875
d1snv_R435,204.0,0.0007887584324164033,0.0040469461005717385,-0.0038688887250579863,-0.0018235196620410743,9.890346234821092e-07,0.0016825724846881752,0.02657410701203143
d1snv_R438,204.0,0.001536772220931008,0.004101670302561219,-0.0031035599428071796,-0.001054733218613419,0.0007048399512864158,0.002163694610275105,0.02590729130408445
d1snv_R441,204.0,0.0019634372310720367,0.004062268686803766,-0.00254211770073494,-0.0005659353689920679,0.0010297397024185296,0.0025643737568927017,0.025948317596424172
d1snv_R444,204.0,0.002115756139672822,0.003949278188589895,-0.002129979335016274,-0.00034565824104554137,0.0011525237685178244,0.0027401503134902626,0.02533548060779809
d1snv_R446,204.0,0.002024193872733132,0.0037896256662637686,-0.00200876352811193,-0.00035148742360174075,0.0010653568323767092,0.002658885034071053,0.023827096310389814
d1snv_R449,204.0,0.001766090653930843,0.003611845590406864,-0.001980497756817311,-0.0003551254384675283,0.0007730770711128547,0.0022022817066322123,0.021972607361671313
d1snv_R452,204.0,0.0013660711152225099,0.003415632663313002,-0.0019815214552512082,-0.0006438280517013292,0.0003744317762322313,0.0016500769230046407,0.020034825229735626
d1snv_R455,204.0,0.0008720646105478467,0.0031946160343074947,-0.002129499137803719,-0.0008919127483977081,-6.872990809594044e-05,0.0010644890112931319,0.017836532947995424
d1snv_R458,204.0,0.0003782562134352531,0.002932366046878726,-0.0022448908250113915,-0.0012350524817156612,-0.000525927733093742,0.0005013954502491615,0.015435732997513638
d1snv_R461,204.0,-0.00011905756101655996,0.002613935772847872,-0.0028259297877526505,-0.0014701952317434101,-0.0009192270559356562,-3.9023218920989446e-06,0.013324786448833744
d1snv_R464,204.0,-0.0005189555989701298,0.0022730751831973664,-0.003238909446020016,-0.0016549653054704107,-0.00124839709628499,-0.0004151344313771167,0.01222977754919795
d1snv_R467,204.0,-0.0008380757038301597,0.0019402721467694562,-0.0035922385670179888,-0.0017681268734798888,-0.0014325661316004616,-0.000789918219621789,0.011038999382867752
d1snv_R470,204.0,-0.0009917869114821284,0.0016996943259225427,-0.0038239223941786606,-0.0018063559022617301,-0.0014723260692843239,-0.0009147182183771845,0.01004074100301086
d1snv_R473,204.0,-0.0010074152701859906,0.0015930141231702978,-0.0039987155823516035,-0.0018255871931933993,-0.0014446723166839166,-0.0008875266293044803,0.009273081595481743
d1snv_R476,204.0,-0.0007890807056996807,0.0016956330079450422,-0.004069546837752795,-0.0017104827367395254,-0.0012801693813057472,-0.0005387893497890258,0.009213011130788746
d1snv_R478,204.0,-0.0003648119966987299,0.002070021155606181,-0.0040356948618048925,-0.0015431011807864258,-0.0010267558327395048,-0.00010503267773496498,0.010085054070874996
d1snv_R481,204.0,0.0003376818393911805,0.002782885250278519,-0.003999796311513698,-0.0013324808414430284,-0.0005978248995108359,0.0007330960815249753,0.012274221118609983
d1snv_R484,204.0,0.001293126029080074,0.003840310207960577,-0.003890013527944032,-0.0010981288165557367,-9.034054163653138e-05,0.0019673117286271658,0.017523917583970695
d1snv_R487,204.0,0.0025593515678428613,0.005226900916616951,-0.0037098029335951486,-0.0008184846924673764,0.0005819668359022802,0.003652613105204121,0.024706086942498928
d1snv_R490,204.0,0.004147551272266617,0.006879887588646524,-0.0034974383088050985,-0.00037565689579968474,0.0015566590464282295,0.005801571889496819,0.033222357452858495
d1snv_R493,204.0,0.006078974685969766,0.008738930269283927,-0.0031916504014493836,0.0001538377686632741,0.002785519207687587,0.008448404546133903,0.04257236336502463
d1snv_R496,204.0,0.008362968671777929,0.010738318444044994,-0.002857827280322292,0.0006529759166632575,0.004422290352504849,0.012141068415658509,0.052190926531095715
d1snv_R499,204.0,0.010988388923017445,0.012817447099903213,-0.0026323080608096406,0.0012935625872256236,0.006465818684340654,0.016132278349010452,0.06144250428963147
d1snv_R502,204.0,0.013938474398007175,0.014933034080876583,-0.0023883699110416735,0.001856091879210914,0.009099540349371266,0.021436255909215253,0.06981763620447731
d1snv_R505,204.0,0.017137337867285215,0.017033878954341254,-0.0021943204366756523,0.0023473185795446286,0.01228952287792865,0.02718153005149023,0.07743754264609384
d1snv_R508,204.0,0.02046733589378867,0.019043499709657366,-0.0020334040262570273,0.002828868913215796,0.015698338000743033,0.03265893084499807,0.08421115408949201
d1snv_R510,204.0,0.023645987130679638,0.020823241343029365,-0.001894773483221582,0.003185648610337631,0.01975117743768616,0.03717398877736836,0.08879109527720651
d1snv_R513,204.0,0.02640703959245788,0.02224282214498252,-0.0017572342005121933,0.0034041272553759945,0.023658774638079753,0.04150542826040981,0.09086999171808402
d1snv_R516,204.0,0.028383522247493156,0.02312083325008612,-0.0016608712636345196,0.003634560483478277,0.02699648095378125,0.04495045214515346,0.09012974858667364
d1snv_R519,204.0,0.029383209754617452,0.02334980896410434,-0.0015445863238415418,0.0034574620652288767,0.02931789133332149,0.04673089823509085,0.08688443690505615
d1snv_R522,204.0,0.029263861975717967,0.022856475522300444,-0.0014483957057488284,0.003253486687155761,0.030229017627629553,0.04600197154142504,0.08111795331853491
d1snv_R525,204.0,0.028049413942937418,0.021670283767249218,-0.0012830812343420117,0.002999333360626826,0.029802866036320715,0.04418450779860436,0.07375200800392176
d1snv_R528,204.0,0.025911534786767127,0.019908034857198522,-0.001097172189826401,0.0026942794086562034,0.027702820321150713,0.04102577674284355,0.06662741422661864
d1snv_R531,204.0,0.023101334940800026,0.017739945017528878,-0.001048329379527967,0.0023618736781623193,0.02453594959128054,0.036724255603389384,0.05950561616580064
d1snv_R534,204.0,0.019933732118103266,0.015374579787705076,-0.001045635107388892,0.002115193450705176,0.02100020627671556,0.031750931605123725,0.05206920351027941
d1snv_R537,204.0,0.016730373742372268,0.01303623574738953,-0.000997919796826373,0.0019682442782480323,0.017399314103498868,0.026457074463012927,0.04496068254076409
d1snv_R540,204.0,0.013686207210945179,0.010843778248935308,-0.0009231169198493638,0.0019759276401419877,0.01368195209456776,0.021470579569694864,0.040231125725159786
d1snv_R543,204.0,0.010777126025714007,0.008816112779254079,-0.0008407324355069855,0.0019619062988618634,0.009814193545732009,0.016952219320112975,0.035974578442676486
d1snv_R546,204.0,0.008039670997243058,0.007027896934726825,-0.0006997117162872827,0.0020264558865971155,0.006233859087732715,0.011824943198653546,0.032263041185734885
d1snv_R549,204.0,0.005317944991188143,0.005567290616409283,-0.0005507592794435295,0.0015636181918662645,0.003022413102242132,0.007639342016994855,0.028954415784630386
d1snv_R551,204.0,0.0025701520357421293,0.0047968374118147255,-0.002584826286388264,-0.0003720925499360419,0.0013169195438088492,0.0036974586255219574,0.027739670292270018
d1snv_R554,204.0,-0.00032958567673077555,0.0051384280291522765,-0.008842445953582934,-0.00441260336549731,-0.00011641766593430052,0.0018762026907707887,0.026542478238541414
d1snv_R557,204.0,-0.003331299608125903,0.006520290994766415,-0.015422466695844721,-0.008686579386402103,-0.004186971645473487,0.0012419885033020754,0.02529759414289313
d1snv_R560,204.0,-0.006207033877871877,0.008407030361693135,-0.021668274041552492,-0.013335465252622913,-0.0087933777654155,0.0011376699026154561,0.02417104068215211
d1snv_R563,204.0,-0.008677380226058006,0.010330459526147324,-0.026990140529782835,-0.017345505046325954,-0.012098335489766094,0.0012634780936555828,0.023245998362645803
d1snv_R566,204.0,-0.010527987627411584,0.011979971293605552,-0.031010546902009037,-0.02022968576386193,-0.014436122841642546,0.0013869675196384018,0.022328956562730727
